LoopCnt,H10Mode,H10AssistLevel,ImuHubConnected,LeftHipAngle,RightHipAngle,LeftThighAngle,RightThighAngle,LeftHipTorque,RightHipTorque,LeftHipMotorAngle,RightHipMotorAngle,LeftHipImuGlobalAccX,LeftHipImuGlobalAccY,LeftHipImuGlobalAccZ,LeftHipImuGlobalGyrX,LeftHipImuGlobalGyrY,LeftHipImuGlobalGyrZ,RightHipImuGlobalAccX,RightHipImuGlobalAccY,RightHipImuGlobalAccZ,RightHipImuGlobalGyrX,RightHipImuGlobalGyrY,RightHipImuGlobalGyrZ,HeadIMU_LocalAccX,HeadIMU_LocalAccY,HeadIMU_LocalAccZ,HeadIMU_LocalGyrX,HeadIMU_LocalGyrY,HeadIMU_LocalGyrZ,HeadIMU_QuatW,HeadIMU_QuatX,HeadIMU_QuatY,HeadIMU_QuatZ,Pelvis_IMU_QuatW,Pelvis_IMU_QuatX,Pelvis_IMU_QuatY,Pelvis_IMU_QuatZ,Pelvis_IMU_AccX,Pelvis_IMU_AccY,Pelvis_IMU_AccZ,Pelvis_IMU_GyrX,Pelvis_IMU_GyrY,Pelvis_IMU_GyrZ,L_Upperarm_IMU_QuatW,L_Upperarm_IMU_QuatX,L_Upperarm_IMU_QuatY,L_Upperarm_IMU_QuatZ,L_Upperarm_IMU_AccX,L_Upperarm_IMU_AccY,L_Upperarm_IMU_AccZ,L_Upperarm_IMU_GyrX,L_Upperarm_IMU_GyrY,L_Upperarm_IMU_GyrZ,L_Lowerarm_IMU_QuatW,L_Lowerarm_IMU_QuatX,L_Lowerarm_IMU_QuatY,L_Lowerarm_IMU_QuatZ,L_Lowerarm_IMU_AccX,L_Lowerarm_IMU_AccY,L_Lowerarm_IMU_AccZ,L_Lowerarm_IMU_GyrX,L_Lowerarm_IMU_GyrY,L_Lowerarm_IMU_GyrZ,Chest_IMU_QuatW,Chest_IMU_QuatX,Chest_IMU_QuatY,Chest_IMU_QuatZ,Chest_IMU_AccX,Chest_IMU_AccY,Chest_IMU_AccZ,Chest_IMU_GyrX,Chest_IMU_GyrY,Chest_IMU_GyrZ,R_Upperarm_IMU_QuatW,R_Upperarm_IMU_QuatX,R_Upperarm_IMU_QuatY,R_Upperarm_IMU_QuatZ,R_Upperarm_IMU_AccX,R_Upperarm_IMU_AccY,R_Upperarm_IMU_AccZ,R_Upperarm_IMU_GyrX,R_Upperarm_IMU_GyrY,R_Upperarm_IMU_GyrZ,R_Lowerarm_IMU_QuatW,R_Lowerarm_IMU_QuatX,R_Lowerarm_IMU_QuatY,R_Lowerarm_IMU_QuatZ,R_Lowerarm_IMU_AccX,R_Lowerarm_IMU_AccY,R_Lowerarm_IMU_AccZ,R_Lowerarm_IMU_GyrX,R_Lowerarm_IMU_GyrY,R_Lowerarm_IMU_GyrZ
530569,0,0,1,-22.0386,-16.0181,-10.2173,-4.1968,-0.0055,0.0128,-23.5767,-18.479,0.0311,9.7636,0.1173,-0.7324,-1.6479,-0.946,0.0311,9.7636,0.1173,-0.7324,-1.6479,-0.946,-7.8397,1.4534,5.5707,0.022,-0.0019,0.0019,0.4877,-0.3308,0.3228,0.7406,0.5651,0.4091,0.5825,-0.417,-9.76,-0.24,-0.13,0,0,0,0.4143,0.606,0.4687,0.4912,2.11,9.42,-1.68,0,0,0,0.3002,0.5649,0.478,0.6018,3.85,8.97,-0.88,0,0,0,-0.503,-0.4898,-0.5169,0.4896,-9.75,-0.14,-0.09,0,0,0,-0.4236,-0.5708,0.4449,0.5447,-2.47,9.49,-0.49,0,0,0,0.5154,0.6386,0.2117,0.5306,4.68,8.62,0.96,0,0,0
530570,0,0,1,-22.0605,-16.0181,-10.2393,-4.1968,0.0128,0.0128,-23.5767,-18.479,0.0192,9.754,0.0455,-0.4578,-1.2512,-1.0376,0.0192,9.754,0.0455,-0.4578,-1.2512,-1.0376,-7.8397,1.4534,5.5707,0.022,-0.0019,0.0019,0.4877,-0.3308,0.3228,0.7406,0.565,0.4091,0.5825,-0.417,-9.76,-0.25,-0.12,0,0,0,0.4142,0.606,0.4687,0.4912,2.14,9.41,-1.7,0,0,0,0.3002,0.5649,0.478,0.6018,3.85,8.97,-0.88,0,0,0,-0.503,-0.4898,-0.5169,0.4896,-9.75,-0.12,-0.06,0,0,0,-0.4236,-0.5708,0.4449,0.5447,-2.44,9.48,-0.49,0,0,0,0.5154,0.6386,0.2118,0.5306,4.66,8.62,0.96,0,0,0
530571,0,0,1,-22.0605,-16.0181,-10.2393,-4.1968,0.0146,-0.0165,-23.5767,-18.479,0.0239,9.8162,0.091,-0.5188,-1.4038,-1.0071,0.0239,9.8162,0.091,-0.5188,-1.4038,-1.0071,-7.8397,1.4534,5.5707,0.022,-0.0019,0.0019,0.4877,-0.3308,0.3228,0.7406,0.565,0.4091,0.5825,-0.417,-9.78,-0.25,-0.18,0,0,0,0.4142,0.606,0.4687,0.4912,2.16,9.42,-1.69,0,0,0,0.3001,0.5649,0.478,0.6018,3.88,8.98,-0.91,0,0,0,-0.503,-0.4898,-0.5169,0.4896,-9.74,-0.12,-0.04,0,0,0,-0.4236,-0.5708,0.4449,0.5447,-2.44,9.48,-0.49,0,0,0,0.5154,0.6386,0.2118,0.5306,4.65,8.59,0.98,0,0,0
530572,0,0,1,-22.0605,-16.0181,-10.2393,-4.1968,-0.011,0.0055,-23.5767,-18.479,0.0263,9.754,0.0263,-0.7629,-1.3733,-0.824,0.0263,9.754,0.0263,-0.7629,-1.3733,-0.824,-7.8549,1.4517,5.5479,0.0173,-0.0009,0.0021,0.4877,-0.3308,0.3228,0.7406,0.565,0.4091,0.5825,-0.417,-9.78,-0.24,-0.15,0,0,0,0.4142,0.606,0.4687,0.4912,2.16,9.42,-1.69,0,0,0,0.3001,0.5649,0.478,0.6018,3.85,8.98,-0.9,0,0,0,-0.503,-0.4898,-0.5169,0.4896,-9.76,-0.15,-0.04,0,0,0,-0.4236,-0.5708,0.4448,0.5447,-2.45,9.47,-0.49,0,0,0,0.5154,0.6386,0.2118,0.5306,4.59,8.59,0.97,0,0,0
530573,0,0,1,-22.0605,-16.0181,-10.2393,-4.1968,0.0073,0.0275,-23.5767,-18.479,0.0383,9.7875,0.079,-0.4578,-1.4343,-0.946,0.0383,9.7875,0.079,-0.4578,-1.4343,-0.946,-7.8549,1.4517,5.5479,0.0173,-0.0009,0.0021,0.4877,-0.3308,0.3228,0.7406,0.565,0.4091,0.5825,-0.417,-9.78,-0.24,-0.15,0,0,0,0.4142,0.606,0.4687,0.4912,2.17,9.41,-1.68,0,0,0,0.3001,0.5649,0.478,0.6018,3.88,8.99,-0.88,0,0,0,-0.503,-0.4898,-0.5169,0.4896,-9.76,-0.15,-0.04,0,0,0,-0.4237,-0.5708,0.4448,0.5447,-2.43,9.49,-0.49,0,0,0,0.5153,0.6385,0.2118,0.5306,4.6,8.585,0.965,0,0,0
530574,0,0,1,-22.0605,-16.0181,-10.2393,-4.1968,0.0073,0.022,-23.5767,-18.479,0.0263,9.7492,0.1077,-0.7324,-1.7395,-1.0986,0.0263,9.7492,0.1077,-0.7324,-1.7395,-1.0986,-7.8549,1.4517,5.5479,0.0173,-0.0009,0.0021,0.4877,-0.3308,0.3228,0.7406,0.565,0.4091,0.5825,-0.417,-9.77,-0.23,-0.15,0,0,0,0.4141,0.606,0.4687,0.4912,2.19,9.42,-1.68,0,0,0,0.3,0.5649,0.478,0.6018,3.88,9,-0.9,0,0,0,-0.503,-0.4898,-0.5169,0.4896,-9.77,-0.13,-0.05,0,0,0,-0.4237,-0.5708,0.4448,0.5447,-2.4,9.46,-0.5,0,0,0,0.5153,0.6385,0.2119,0.5307,4.61,8.58,0.96,0,0,0
530575,0,0,1,-22.0605,-16.0181,-10.2393,-4.1968,-0.0037,0.0092,-23.5767,-18.479,0.0766,9.7875,0.0838,-0.6104,-1.5869,-1.0071,0.0766,9.7875,0.0838,-0.6104,-1.5869,-1.0071,-7.8949,1.4941,5.5208,0.0158,0.001,0.0038,0.4877,-0.3308,0.3228,0.7406,0.565,0.4091,0.5826,-0.417,-9.77,-0.24,-0.15,0,0,0,0.4141,0.606,0.4687,0.4912,2.18,9.43,-1.69,0,0,0,0.3,0.5649,0.478,0.6018,3.88,9,-0.9,0,0,0,-0.503,-0.4898,-0.5169,0.4896,-9.76,-0.14,-0.05,0,0,0,-0.4237,-0.5708,0.4448,0.5447,-2.36,9.45,-0.49,0,0,0,0.5153,0.6385,0.212,0.5307,4.58,8.58,0.97,0,0,0
530576,0,0,1,-22.0605,-16.0181,-10.2393,-4.1968,-0.0073,-0.011,-23.5767,-18.479,0.0694,9.8162,0.1508,-0.4272,-1.1292,-0.5798,0.0694,9.8162,0.1508,-0.4272,-1.1292,-0.5798,-7.8949,1.4941,5.5208,0.0158,0.001,0.0038,0.4877,-0.3308,0.3228,0.7406,0.565,0.4091,0.5826,-0.4169,-9.78,-0.21,-0.14,0,0,0,0.4141,0.606,0.4687,0.4912,2.18,9.43,-1.69,0,0,0,0.3,0.5649,0.478,0.6018,3.88,9.01,-0.91,0,0,0,-0.503,-0.4898,-0.5169,0.4896,-9.77,-0.12,-0.07,0,0,0,-0.4237,-0.5708,0.4448,0.5447,-2.36,9.45,-0.49,0,0,0,0.5153,0.6385,0.212,0.5307,4.58,8.58,0.94,0,0,0
530577,0,0,1,-22.0605,-16.0181,-10.2393,-4.1968,0.0146,-0.0348,-23.5767,-18.479,0.0407,9.7396,0.0503,-0.7019,-1.6174,-0.9155,0.0407,9.7396,0.0503,-0.7019,-1.6174,-0.9155,-7.9028,1.5206,5.5185,0.0127,0.0111,0.0082,0.4877,-0.3308,0.3229,0.7406,0.565,0.4091,0.5826,-0.4169,-9.78,-0.21,-0.14,0,0,0,0.4141,0.606,0.4687,0.4913,2.18,9.43,-1.68,0,0,0,0.3,0.5649,0.478,0.6018,3.88,9.01,-0.92,0,0,0,-0.503,-0.4898,-0.5169,0.4896,-9.78,-0.13,-0.09,0,0,0,-0.4237,-0.5708,0.4448,0.5447,-2.34,9.46,-0.47,0,0,0,0.5153,0.6385,0.212,0.5307,4.58,8.57,0.97,0,0,0
530578,0,0,1,-22.0605,-16.0181,-10.2393,-4.1968,-0.011,0.011,-23.5767,-18.479,0.0694,9.7731,0.0934,-0.4272,-1.4648,-1.0376,0.0694,9.7731,0.0934,-0.4272,-1.4648,-1.0376,-7.9028,1.5206,5.5185,0.0127,0.0111,0.0082,0.4877,-0.3308,0.3229,0.7406,0.565,0.4091,0.5826,-0.4169,-9.77,-0.22,-0.13,0,0,0,0.4141,0.6061,0.4687,0.4913,2.14,9.42,-1.71,0,0,0,0.3,0.5649,0.478,0.6019,3.86,9,-0.91,0,0,0,-0.503,-0.4898,-0.5169,0.4896,-9.78,-0.13,-0.09,0,0,0,-0.4237,-0.5708,0.4447,0.5447,-2.32,9.47,-0.49,0,0,0,0.5153,0.6385,0.212,0.5307,4.58,8.57,0.97,0,0,0
530579,0,0,1,-22.0605,-16.0181,-10.2393,-4.1968,0.0128,-0.0037,-23.5767,-18.479,0.0527,9.7444,0.1269,-0.3967,-1.6479,-0.6714,0.0527,9.7444,0.1269,-0.3967,-1.6479,-0.6714,-7.9028,1.5206,5.5185,0.0127,0.0111,0.0082,0.4877,-0.3308,0.3229,0.7406,0.565,0.4091,0.5826,-0.4169,-9.75,-0.22,-0.15,0,0,0,0.4141,0.6061,0.4687,0.4913,2.14,9.41,-1.72,0,0,0,0.2999,0.5649,0.478,0.6019,3.86,8.98,-0.91,0,0,0,-0.503,-0.4898,-0.5169,0.4896,-9.78,-0.14,-0.1,0,0,0,-0.4237,-0.5708,0.4447,0.5447,-2.29,9.47,-0.47,0,0,0,0.5153,0.6385,0.212,0.5307,4.54,8.56,0.97,0,0,0
530580,0,0,1,-22.0605,-16.0181,-10.2393,-4.1968,0.0092,0.0092,-23.5767,-18.479,0.0694,9.7923,0.1413,-0.5188,-1.2512,-0.6714,0.0694,9.7923,0.1413,-0.5188,-1.2512,-0.6714,-7.9024,1.5342,5.502,0.0099,0.0183,0.0084,0.4877,-0.3308,0.3229,0.7406,0.5649,0.4091,0.5826,-0.4169,-9.77,-0.23,-0.16,0,0,0,0.414,0.6061,0.4687,0.4913,2.13,9.43,-1.74,0,0,0,0.2999,0.5649,0.478,0.6019,3.86,8.98,-0.91,0,0,0,-0.503,-0.4898,-0.5169,0.4896,-9.78,-0.13,-0.09,0,0,0,-0.4237,-0.5709,0.4447,0.5447,-2.29,9.47,-0.48,0,0,0,0.5153,0.6385,0.212,0.5307,4.55,8.61,0.97,0,0,0
530581,0,0,1,-22.0605,-16.0181,-10.2393,-4.1968,-0.0037,-0.0275,-23.5767,-18.479,0.0072,9.7923,0.091,-0.6104,-1.3428,-0.7019,0.0072,9.7923,0.091,-0.6104,-1.3428,-0.7019,-7.9024,1.5342,5.502,0.0099,0.0183,0.0084,0.4877,-0.3308,0.3229,0.7406,0.5649,0.4091,0.5826,-0.4169,-9.77,-0.24,-0.16,0,0,0,0.414,0.6061,0.4687,0.4913,2.13,9.43,-1.74,0,0,0,0.2999,0.5649,0.478,0.6019,3.82,8.97,-0.89,0,0,0,-0.503,-0.4898,-0.5169,0.4896,-9.77,-0.13,-0.09,0,0,0,-0.4237,-0.5709,0.4447,0.5447,-2.29,9.47,-0.48,0,0,0,0.5153,0.6385,0.2121,0.5307,4.53,8.6,0.99,0,0,0
530582,0,0,1,-22.0605,-16.0181,-10.2393,-4.1968,0.0037,-0.0165,-23.5767,-18.479,0.0622,9.7875,0.1101,-0.4578,-1.5869,-0.6714,0.0622,9.7875,0.1101,-0.4578,-1.5869,-0.6714,-7.8476,1.5559,5.5027,-0.0004,0.0288,0.0131,0.4876,-0.3308,0.3229,0.7406,0.5649,0.4091,0.5826,-0.4169,-9.77,-0.24,-0.16,0,0,0,0.414,0.6061,0.4687,0.4912,2.13,9.41,-1.74,0,0,0,0.2999,0.5649,0.478,0.6019,3.82,8.97,-0.89,0,0,0,-0.503,-0.4898,-0.5169,0.4896,-9.77,-0.13,-0.09,0,0,0,-0.4237,-0.5709,0.4447,0.5447,-2.26,9.47,-0.46,0,0,0,0.5153,0.6385,0.2121,0.5307,4.54,8.6,0.99,0,0,0
530583,0,0,1,-22.0605,-16.0181,-10.2393,-4.1968,-0.0165,-0.0183,-23.5767,-18.479,0.0527,9.7588,0.1197,-0.3357,-1.4343,-0.5798,0.0527,9.7588,0.1197,-0.3357,-1.4343,-0.5798,-7.8476,1.5559,5.5027,-0.0004,0.0288,0.0131,0.4876,-0.3308,0.3229,0.7406,0.5649,0.4092,0.5826,-0.4169,-9.77,-0.23,-0.16,0,0,0,0.414,0.6061,0.4687,0.4912,2.11,9.41,-1.75,0,0,0,0.2999,0.5649,0.478,0.6019,3.8,8.98,-0.89,0,0,0,-0.503,-0.4897,-0.5169,0.4896,-9.77,-0.12,-0.09,0,0,0,-0.4237,-0.5709,0.4447,0.5446,-2.26,9.48,-0.47,0,0,0,0.5153,0.6385,0.2121,0.5307,4.54,8.6,0.99,0,0,0
530584,0,0,1,-22.0605,-16.0181,-10.2393,-4.1968,-0.0055,0.0055,-23.5767,-18.479,0.091,9.7779,0.0934,-0.4883,-1.4954,-0.7324,0.091,9.7779,0.0934,-0.4883,-1.4954,-0.7324,-7.8476,1.5559,5.5027,-0.0004,0.0288,0.0131,0.4876,-0.3308,0.3229,0.7406,0.5649,0.4092,0.5826,-0.4169,-9.76,-0.24,-0.16,0,0,0,0.414,0.6061,0.4687,0.4912,2.12,9.41,-1.74,0,0,0,0.2999,0.5649,0.478,0.6019,3.82,8.98,-0.88,0,0,0,-0.503,-0.4897,-0.5169,0.4896,-9.76,-0.12,-0.11,0,0,0,-0.4237,-0.5709,0.4447,0.5446,-2.25,9.46,-0.46,0,0,0,0.5153,0.6385,0.2121,0.5307,4.49,8.58,1,0,0,0
530585,0,0,1,-22.0605,-16.0181,-10.2393,-4.1968,0.0165,0.0092,-23.5767,-18.479,0.0838,9.7444,0.0814,-0.5798,-1.709,-0.6104,0.0838,9.7444,0.0814,-0.5798,-1.709,-0.6104,-7.7932,1.5395,5.5579,0.0005,0.0329,0.0132,0.4876,-0.3309,0.323,0.7406,0.5649,0.4092,0.5826,-0.4169,-9.77,-0.25,-0.15,0,0,0,0.414,0.6062,0.4687,0.4912,2.11,9.42,-1.74,0,0,0,0.2999,0.5649,0.478,0.6019,3.82,8.98,-0.88,0,0,0,-0.5031,-0.4897,-0.5169,0.4896,-9.76,-0.13,-0.11,0,0,0,-0.4237,-0.5709,0.4447,0.5446,-2.24,9.45,-0.47,0,0,0,0.5153,0.6385,0.2122,0.5307,4.5,8.58,0.98,0,0,0
530586,0,0,1,-22.0605,-16.0181,-10.2393,-4.1968,-0.0092,0.0201,-23.5767,-18.479,0.0814,9.754,0.1101,-0.3662,-1.4038,-0.7935,0.0814,9.754,0.1101,-0.3662,-1.4038,-0.7935,-7.7932,1.5395,5.5579,0.0005,0.0329,0.0132,0.4876,-0.3309,0.323,0.7406,0.5649,0.4092,0.5826,-0.4169,-9.76,-0.23,-0.13,0,0,0,0.414,0.6062,0.4686,0.4912,2.1,9.41,-1.74,0,0,0,0.2998,0.5649,0.478,0.6019,3.79,8.97,-0.89,0,0,0,-0.5031,-0.4897,-0.517,0.4896,-9.76,-0.11,-0.12,0,0,0,-0.4237,-0.5709,0.4447,0.5446,-2.24,9.45,-0.47,0,0,0,0.5153,0.6385,0.2122,0.5307,4.49,8.59,0.96,0,0,0
530587,0,0,1,-22.0605,-16.0181,-10.2393,-4.1968,0.0055,0.0073,-23.5767,-18.479,0.0886,9.7492,0.146,-0.2136,-1.4343,-0.4272,0.0886,9.7492,0.146,-0.2136,-1.4343,-0.4272,-7.7352,1.5314,5.564,-0.0023,0.032,0.0102,0.4876,-0.3309,0.323,0.7406,0.5649,0.4092,0.5826,-0.4169,-9.76,-0.23,-0.13,0,0,0,0.414,0.6062,0.4686,0.4912,2.1,9.41,-1.74,0,0,0,0.2998,0.5649,0.478,0.6019,3.8,8.99,-0.89,0,0,0,-0.5031,-0.4897,-0.517,0.4896,-9.76,-0.11,-0.12,0,0,0,-0.4237,-0.5709,0.4446,0.5446,-2.22,9.47,-0.48,0,0,0,0.5153,0.6385,0.2122,0.5307,4.49,8.57,0.95,0,0,0
530588,0,0,1,-22.0605,-16.0181,-10.2393,-4.1968,-0.0018,0.0092,-23.5767,-18.479,0.0599,9.754,0.0958,-0.5188,-1.6174,-0.7324,0.0599,9.754,0.0958,-0.5188,-1.6174,-0.7324,-7.7352,1.5314,5.564,-0.0023,0.032,0.0102,0.4876,-0.3309,0.323,0.7406,0.5649,0.4092,0.5827,-0.4169,-9.75,-0.21,-0.14,0,0,0,0.414,0.6062,0.4686,0.4912,2.09,9.43,-1.74,0,0,0,0.2998,0.5649,0.478,0.602,3.81,8.97,-0.91,0,0,0,-0.503,-0.4897,-0.517,0.4896,-9.75,-0.09,-0.13,0,0,0,-0.4237,-0.5709,0.4446,0.5446,-2.21,9.47,-0.48,0,0,0,0.5153,0.6385,0.2122,0.5307,4.49,8.57,0.95,0,0,0
530589,0,0,1,-22.0605,-16.0181,-10.2393,-4.1968,-0.0073,-0.0073,-23.5767,-18.479,0.0431,9.7205,0.1413,-0.3662,-1.4954,-0.5188,0.0431,9.7205,0.1413,-0.3662,-1.4954,-0.5188,-7.7352,1.5314,5.564,-0.0023,0.032,0.0102,0.4876,-0.3309,0.323,0.7406,0.5649,0.4092,0.5827,-0.4169,-9.75,-0.24,-0.15,0,0,0,0.4141,0.6062,0.4686,0.4912,2.09,9.41,-1.69,0,0,0,0.2998,0.5649,0.478,0.602,3.8,9,-0.89,0,0,0,-0.503,-0.4897,-0.517,0.4896,-9.74,-0.09,-0.13,0,0,0,-0.4237,-0.5709,0.4446,0.5446,-2.21,9.46,-0.5,0,0,0,0.5153,0.6385,0.2122,0.5307,4.47,8.58,0.95,0,0,0
530590,0,0,1,-22.0605,-16.0181,-10.2393,-4.1968,0.0146,0.0092,-23.5767,-18.479,0.0838,9.7252,0.0886,-0.2747,-1.4343,-0.6409,0.0838,9.7252,0.0886,-0.2747,-1.4343,-0.6409,-7.7008,1.4981,5.5705,-0.001,0.0228,0.0133,0.4875,-0.331,0.3231,0.7406,0.5648,0.4092,0.5827,-0.4169,-9.75,-0.24,-0.16,0,0,0,0.4141,0.6062,0.4686,0.4912,2.05,9.42,-1.67,0,0,0,0.2998,0.5649,0.478,0.602,3.8,9,-0.89,0,0,0,-0.503,-0.4897,-0.517,0.4896,-9.76,-0.09,-0.12,0,0,0,-0.4237,-0.5709,0.4446,0.5446,-2.21,9.46,-0.5,0,0,0,0.5153,0.6385,0.2122,0.5306,4.46,8.55,0.94,0,0,0
530591,0,0,1,-22.0605,-16.0181,-10.2393,-4.1968,0.0128,-0.0238,-23.5767,-18.479,0.0694,9.7157,0.1341,-0.2441,-1.4343,-0.6104,0.0694,9.7157,0.1341,-0.2441,-1.4343,-0.6104,-7.7008,1.4981,5.5705,-0.001,0.0228,0.0133,0.4875,-0.331,0.3231,0.7406,0.5648,0.4092,0.5827,-0.4169,-9.73,-0.23,-0.15,0,0,0,0.4141,0.6063,0.4686,0.4912,2.06,9.43,-1.64,0,0,0,0.2998,0.5648,0.478,0.602,3.79,9,-0.88,0,0,0,-0.503,-0.4897,-0.517,0.4896,-9.76,-0.08,-0.11,0,0,0,-0.4237,-0.5709,0.4446,0.5446,-2.21,9.48,-0.5,0,0,0,0.5153,0.6385,0.2122,0.5306,4.46,8.53,0.95,0,0,0
530592,0,0,1,-22.0605,-16.0181,-10.2393,-4.1968,-0.0073,-0.0092,-23.5767,-18.479,0.0072,9.7252,0.0982,-0.3052,-1.6785,-0.5798,0.0072,9.7252,0.0982,-0.3052,-1.6785,-0.5798,-7.7132,1.4958,5.5704,-0.0018,0.0184,0.0136,0.4875,-0.331,0.3231,0.7406,0.5648,0.4092,0.5827,-0.4169,-9.73,-0.23,-0.15,0,0,0,0.4141,0.6063,0.4686,0.4912,2.06,9.43,-1.64,0,0,0,0.2997,0.5648,0.478,0.602,3.8,9.02,-0.87,0,0,0,-0.503,-0.4897,-0.517,0.4896,-9.76,-0.08,-0.11,0,0,0,-0.4237,-0.5709,0.4446,0.5446,-2.22,9.46,-0.51,0,0,0,0.5153,0.6385,0.2122,0.5306,4.46,8.53,0.95,0,0,0
530593,0,0,1,-22.0605,-16.0181,-10.2393,-4.1968,-0.011,-0.0165,-23.5767,-18.479,0.0622,9.7396,0.1077,-0.3357,-1.6174,-0.6409,0.0622,9.7396,0.1077,-0.3357,-1.6174,-0.6409,-7.7132,1.4958,5.5704,-0.0018,0.0184,0.0136,0.4875,-0.331,0.3231,0.7406,0.5648,0.4092,0.5827,-0.4169,-9.75,-0.22,-0.16,0,0,0,0.4141,0.6063,0.4685,0.4911,2.05,9.44,-1.62,0,0,0,0.2997,0.5648,0.478,0.602,3.79,9.01,-0.87,0,0,0,-0.503,-0.4897,-0.517,0.4896,-9.76,-0.08,-0.11,0,0,0,-0.4237,-0.5709,0.4446,0.5446,-2.22,9.48,-0.51,0,0,0,0.5153,0.6385,0.2122,0.5306,4.47,8.51,0.97,0,0,0
530594,0,0,1,-22.0605,-16.0181,-10.2393,-4.1968,0.0146,-0.0128,-23.5767,-18.479,0.0694,9.7923,0.1389,-0.1221,-1.6174,-0.4578,0.0694,9.7923,0.1389,-0.1221,-1.6174,-0.4578,-7.7132,1.4958,5.5704,-0.0018,0.0184,0.0136,0.4875,-0.331,0.3231,0.7406,0.5648,0.4093,0.5827,-0.4169,-9.73,-0.2,-0.14,0,0,0,0.4141,0.6063,0.4685,0.4911,2.04,9.43,-1.61,0,0,0,0.2997,0.5648,0.478,0.602,3.79,9.02,-0.85,0,0,0,-0.503,-0.4897,-0.517,0.4896,-9.75,-0.1,-0.11,0,0,0,-0.4237,-0.5709,0.4446,0.5446,-2.21,9.46,-0.51,0,0,0,0.5152,0.6385,0.2123,0.5307,4.48,8.46,0.98,0,0,0
530595,0,0,1,-22.0605,-16.0181,-10.2393,-4.1968,-0.011,0.0037,-23.5767,-18.479,0.0551,9.7588,0.067,-0.4883,-1.7395,-0.4883,0.0551,9.7588,0.067,-0.4883,-1.7395,-0.4883,-7.6945,1.4716,5.5638,-0.0056,0.0155,0.0071,0.4874,-0.3311,0.3231,0.7406,0.5648,0.4093,0.5827,-0.4169,-9.72,-0.21,-0.14,0,0,0,0.4141,0.6063,0.4685,0.4911,2.01,9.44,-1.59,0,0,0,0.2997,0.5648,0.478,0.602,3.79,9.02,-0.85,0,0,0,-0.503,-0.4897,-0.517,0.4896,-9.76,-0.08,-0.11,0,0,0,-0.4237,-0.5709,0.4446,0.5446,-2.21,9.46,-0.51,0,0,0,0.5152,0.6385,0.2122,0.5307,4.51,8.41,0.98,0,0,0
530596,0,0,1,-22.0605,-16.0181,-10.2393,-4.1968,-0.0183,-0.0201,-23.5767,-18.479,0.0192,9.7252,0.0742,-0.2747,-1.3428,-0.4272,0.0192,9.7252,0.0742,-0.2747,-1.3428,-0.4272,-7.6945,1.4716,5.5638,-0.0056,0.0155,0.0071,0.4874,-0.3311,0.3231,0.7406,0.5648,0.4093,0.5827,-0.4169,-9.75,-0.21,-0.13,0,0,0,0.4141,0.6063,0.4685,0.4911,2.01,9.44,-1.59,0,0,0,0.2997,0.5648,0.478,0.602,3.79,9.01,-0.87,0,0,0,-0.503,-0.4897,-0.517,0.4896,-9.77,-0.09,-0.11,0,0,0,-0.4237,-0.5709,0.4446,0.5446,-2.21,9.44,-0.53,0,0,0,0.5152,0.6385,0.2122,0.5308,4.43,8.39,0.92,0,0,0
530597,0,0,1,-22.0605,-16.0181,-10.2393,-4.1968,0.0165,-0.0146,-23.5767,-18.479,0.0263,9.6822,0.067,-0.2136,-1.5869,-0.4272,0.0263,9.6822,0.067,-0.2136,-1.5869,-0.4272,-7.6876,1.4333,5.57,-0.0052,0.0137,0.006,0.4874,-0.3311,0.3231,0.7405,0.5648,0.4093,0.5827,-0.4169,-9.75,-0.21,-0.13,0,0,0,0.4141,0.6063,0.4685,0.4911,2.04,9.45,-1.58,0,0,0,0.2997,0.5648,0.4781,0.6021,3.79,9.01,-0.87,0,0,0,-0.503,-0.4897,-0.517,0.4896,-9.77,-0.09,-0.11,0,0,0,-0.4237,-0.5709,0.4446,0.5446,-2.21,9.44,-0.5,0,0,0,0.5151,0.6385,0.2122,0.5308,4.42,8.54,0.83,0,0,0
530598,0,0,1,-22.0605,-16.0181,-10.2393,-4.1968,-0.0037,-0.0165,-23.5767,-18.479,0.0407,9.6965,0.0742,-0.2441,-1.6174,-0.5188,0.0407,9.6965,0.0742,-0.2441,-1.6174,-0.5188,-7.6876,1.4333,5.57,-0.0052,0.0137,0.006,0.4874,-0.3311,0.3231,0.7405,0.5648,0.4093,0.5827,-0.4169,-9.76,-0.18,-0.14,0,0,0,0.4141,0.6064,0.4685,0.4911,2.03,9.43,-1.58,0,0,0,0.2996,0.5648,0.4781,0.6021,3.8,9,-0.85,0,0,0,-0.503,-0.4897,-0.517,0.4896,-9.8,-0.09,-0.11,0,0,0,-0.4237,-0.5709,0.4446,0.5446,-2.22,9.47,-0.48,0,0,0,0.5151,0.6385,0.2122,0.5308,4.42,8.54,0.83,0,0,0
